Match,Competition,Date,Position,Minutes played,Total actions,Total actions successful,Goals,Assists,Shots,Shots On Target,xG,Passes,Passes accurate,Long passes,Long passes accurate,Crosses,Crosses accurate,Dribbles,Dribbles successful,Duels,Duels won,Aerial duels,Aerial duels won,Interceptions,Losses,Losses own half,Recoveries,Recoveries opp. half,Yellow card,Red card
Porto - Nacional 3:1,Portugal. Primeira Liga,2019-01-07,RCB,101,78,55,0,0,1,0,0.08,48,40,8,4,0,0,0,0,18,12,8,4,9,13,5,11,2,0,0
Nacional - Vitória Guimarães 1:0,Portugal. Primeira Liga,2019-01-02,RCB,99,60,42,0,0,0,0,0.0,39,32,11,5,0,0,0,0,15,9,5,3,3,10,3,12,1,0,0
Nacional - Chaves 2:0,Portugal. Primeira Liga,2018-12-23,RCB,99,79,43,0,0,1,0,0.15,35,29,9,4,0,0,0,0,28,14,11,4,11,8,5,16,5,49,0
Sporting CP - Nacional 5:2,Portugal. Primeira Liga,2018-12-16,RCB,96,45,31,0,0,1,0,0.08,19,17,1,1,0,0,0,0,14,9,7,3,8,7,4,7,0,0,0
Nacional - Boavista 0:0,Portugal. Primeira Liga,2018-12-09,RCB,96,81,52,0,0,2,1,0.75,39,26,11,4,0,0,0,0,30,22,13,10,3,12,7,21,4,0,0
Nacional - Marítimo 1:0,Portugal. Primeira Liga,2018-11-10,RCB,94,77,58,0,0,0,0,0.0,50,41,10,4,0,0,0,0,18,14,5,4,1,12,3,12,2,77,0
Rio Ave - Nacional 3:3,Portugal. Primeira Liga,2018-11-05,RCB,100,49,28,0,0,0,0,0.0,20,14,6,3,0,0,0,0,15,9,3,2,7,8,5,10,1,35,0
Nacional - Portimonense 0:1,Portugal. Primeira Liga,2018-10-26,RCB,96,82,61,0,0,0,0,0.0,61,52,11,5,0,0,0,0,16,8,10,5,3,14,7,14,2,0,0
Tondela - Nacional 1:1,Portugal. Primeira Liga,2018-10-05,RCB,97,60,39,0,0,0,0,0.0,31,24,8,2,0,0,0,0,21,15,7,3,5,10,6,10,0,0,0
Nacional - Santa Clara 0:3,Portugal. Primeira Liga,2018-09-30,RCB,94,87,64,0,0,2,1,0.12,52,45,5,2,0,0,0,0,25,18,12,10,4,14,5,18,2,80,0
Feirense - Nacional 0:0,Portugal. Primeira Liga,2018-09-23,RCB,99,51,33,0,0,0,0,0.0,23,23,4,4,0,0,0,0,16,7,7,5,3,3,2,10,0,43,0
Nacional - Benfica 0:4,Portugal. Primeira Liga,2018-09-02,RCB,95,81,65,0,0,0,0,0.0,61,53,9,4,0,0,1,1,12,7,4,1,7,6,3,9,0,0,0
Vitória Setúbal - Nacional 1:2,Portugal. Primeira Liga,2018-08-26,RCB,99,62,33,0,0,0,0,0.0,28,22,9,5,0,0,0,0,18,7,9,3,8,7,4,12,0,94,0
