Match,Competition,Date,Position,Minutes played,Conceded goals,xCG,Shots against,Saves,Saves with reflexes,Exits,Long passes,Long passes accurate,Short passes,Short passes accurate,Goal kicks,Short goal kicks,Long goal kicks
UD Oliveirense - Sporting Covilhã 2:2,Portugal. Segunda Liga,2017-09-03,GK,100,2,1.16,7,5,4,8,13,9,6,6,7,2,5
Sporting Covilhã - Nacional 0:1,Portugal. Segunda Liga,2017-08-27,GK,79,1,0.88,7,6,4,1,0,0,21,20,8,5,3
Santa Clara - Sporting Covilhã 2:1,Portugal. Segunda Liga,2017-08-13,GK,97,2,1.66,8,6,0,1,11,7,4,2,10,0,10
Sporting Covilhã - Sporting CP II 1:2,Portugal. Segunda Liga,2017-08-06,GK,95,2,2.03,5,3,2,0,7,5,4,3,8,1,7
Leixões - Sporting Covilhã 1:3,Portugal. Segunda Liga,2017-05-07,GK,95,1,0.21,2,1,0,2,6,3,4,4,9,2,7
Sporting Covilhã - Gil Vicente 2:1,Portugal. Segunda Liga,2017-04-30,GK,83,1,1.25,5,4,3,4,19,9,4,4,8,0,8
Varzim - Sporting Covilhã 0:4,Portugal. Segunda Liga,2017-04-23,GK,92,0,1.43,5,5,1,2,19,12,8,7,2,0,2
Desportivo Aves - Sporting Covilhã 2:1,Portugal. Segunda Liga,2017-04-15,GK,94,2,1.72,4,2,0,2,18,5,2,2,9,0,9
Sporting Covilhã - Benfica II 2:0,Portugal. Segunda Liga,2017-04-08,GK,97,0,0.24,2,2,0,2,12,9,3,3,11,0,11
Sporting Covilhã - Fafe 1:1,Portugal. Segunda Liga,2017-03-19,GK,83,1,1.09,3,2,1,2,14,6,13,13,13,1,12
Sporting Covilhã - Vitória Guimarães II 2:2,Portugal. Segunda Liga,2017-03-11,GK,89,2,2.02,4,2,0,2,6,2,6,6,7,0,7
Famalicão - Sporting Covilhã 2:2,Portugal. Segunda Liga,2017-03-05,GK,99,2,1.48,5,3,1,7,11,6,8,8,9,0,9
Sporting Covilhã - Porto II 1:1,Portugal. Segunda Liga,2017-02-26,GK,86,1,1.11,3,2,1,3,10,4,8,8,10,3,7
Sporting Covilhã - Portimonense 1:0,Portugal. Segunda Liga,2017-02-22,GK,86,0,0.56,4,4,2,4,14,8,9,8,6,0,6
União Madeira - Sporting Covilhã 1:1,Portugal. Segunda Liga,2017-02-19,GK,93,1,0.67,1,0,0,4,6,4,9,9,5,1,4
Sporting Braga II - Sporting Covilhã 0:1,Portugal. Segunda Liga,2017-02-04,GK,99,0,0.72,3,3,1,1,11,6,4,4,7,1,6
Sporting Covilhã - Olhanense 3:0,Portugal. Segunda Liga,2017-01-28,GK,89,0,0.07,1,1,1,5,10,5,6,6,6,0,6
Sporting CP II - Sporting Covilhã 1:1,Portugal. Segunda Liga,2017-01-23,GK,94,1,0.79,4,3,0,2,7,4,13,13,11,0,11
