Match,Competition,Date,Position,Minutes played,Conceded goals,xCG,Shots against,Saves,Saves with reflexes,Exits,Long passes,Long passes accurate,Short passes,Short passes accurate,Goal kicks,Short goal kicks,Long goal kicks
Borneo FC - Semen Padang 1:3,Indonesia. Liga 1,2025-01-14,GK,100,1,1.08,3,2,2,8,6,3,9,9,10,1,9
UD Oliveirense - Felgueiras 1932 0:3,Portugal. Segunda Liga,2025-01-05,GK,95,3,2.27,7,4,1,2,9,5,7,7,7,2,5
Marítimo - UD Oliveirense 1:2,Portugal. Segunda Liga,2024-12-29,GK,99,1,2.16,9,8,5,1,1,1,9,9,18,6,12
UD Oliveirense - União de Leiria 1:2,Portugal. Segunda Liga,2024-12-22,GK,99,2,1.03,3,1,1,1,7,3,10,10,14,11,3
Academico Viseu - UD Oliveirense 2:1,Portugal. Segunda Liga,2024-12-16,GK,97,2,1.79,4,2,2,2,4,1,19,19,7,6,1
UD Oliveirense - Alverca 1:4,Portugal. Segunda Liga,2024-12-08,GK,104,4,2.72,5,1,0,0,3,2,12,11,5,5,0
Porto II - UD Oliveirense 2:1,Portugal. Segunda Liga,2024-12-01,GK,96,2,1.34,6,4,2,0,8,5,15,14,8,5,3
Vizela - UD Oliveirense 0:0,Portugal. Segunda Liga,2024-11-24,GK,97,0,0.5,3,3,2,2,14,10,7,7,4,1,3
UD Oliveirense - Portimonense 0:2,Portugal. Segunda Liga,2024-11-09,GK,107,2,0.87,2,0,0,1,6,4,16,15,6,5,1
Tondela - UD Oliveirense 2:0,Portugal. Segunda Liga,2024-11-04,GK,100,2,1.72,6,4,2,2,15,8,14,14,12,9,3
UD Oliveirense - Chaves 0:3,Portugal. Segunda Liga,2024-10-26,GK,48,2,1.98,4,2,1,2,3,1,6,6,6,5,1
UD Oliveirense - Leixões 1:3,Portugal. Segunda Liga,2024-05-19,GK,49,1,1.04,4,3,0,0,3,1,18,18,7,6,1
Santa Clara - UD Oliveirense 3:0,Portugal. Segunda Liga,2024-02-24,GK,98,3,3.1,9,6,2,0,10,6,11,11,7,4,3
Academico Viseu - UD Oliveirense 2:2,Portugal. Segunda Liga,2024-02-18,GK,99,2,2.77,5,3,1,4,7,5,13,12,8,2,6
UD Oliveirense - Torreense 1:2,Portugal. Segunda Liga,2024-02-09,GK,99,2,1.93,5,3,1,0,4,4,15,14,9,5,4
Penafiel - UD Oliveirense 1:1,Portugal. Segunda Liga,2024-02-03,GK,99,1,1.57,6,5,3,3,12,10,21,20,6,1,5
UD Oliveirense - Vilaverdense 0:1,Portugal. Segunda Liga,2024-01-28,GK,99,1,2.48,5,4,1,2,4,4,24,24,14,9,5
Feirense - UD Oliveirense 0:0,Portugal. Segunda Liga,2024-01-20,GK,97,0,0.76,4,4,3,3,16,12,7,7,13,7,6
Leixões - UD Oliveirense 0:2,Portugal. Segunda Liga,2024-01-12,GK,104,0,0.05,2,2,1,4,23,19,11,11,9,4,5
UD Oliveirense - Marítimo 1:1,Portugal. Segunda Liga,2024-01-06,GK,96,1,1.11,3,2,0,1,10,7,23,23,17,8,9
Tondela - UD Oliveirense 1:0,Portugal. Segunda Liga,2023-12-30,GK,97,1,1.64,5,4,2,1,4,4,25,25,4,3,1
UD Oliveirense - Mafra 1:3,Portugal. Segunda Liga,2023-12-17,GK,86,3,1.67,4,1,0,1,2,1,11,11,4,2,2
UD Oliveirense - União de Leiria 1:4,Portugal. Segunda Liga,2023-10-29,GK,105,4,2.59,8,4,2,0,5,3,10,10,3,3,0
Nacional - UD Oliveirense 5:0,Portugal. Segunda Liga,2023-10-07,GK,100,5,3.54,7,2,1,0,6,2,6,6,11,8,3
UD Oliveirense - Santa Clara 1:1,Portugal. Segunda Liga,2023-09-30,GK,108,1,1.25,4,3,1,4,4,2,14,14,9,4,5
UD Oliveirense - Academico Viseu 2:2,Portugal. Segunda Liga,2023-09-17,GK,97,2,1.72,6,4,2,3,10,6,19,18,12,9,3
Torreense - UD Oliveirense 3:1,Portugal. Segunda Liga,2023-09-03,GK,109,3,3.66,8,5,3,2,0,0,14,13,7,4,3
UD Oliveirense - Penafiel 3:1,Portugal. Segunda Liga,2023-08-27,GK,104,1,1.12,4,3,1,4,8,4,16,16,13,6,7
Vilaverdense - UD Oliveirense 1:2,Portugal. Segunda Liga,2023-08-20,GK,108,1,1.39,7,6,5,3,7,4,16,16,9,6,3
UD Oliveirense - Feirense 3:1,Portugal. Segunda Liga,2023-08-15,GK,103,1,2.35,6,5,2,4,11,6,7,7,13,7,6
Farense - UD Oliveirense 3:2,Portugal. Taça da Liga,2023-07-29,GK,102,3,3.0,8,5,2,2,1,1,20,20,6,3,3
UD Oliveirense - Gil Vicente 1:0,Portugal. Taça da Liga,2023-07-22,GK,100,0,1.98,6,6,5,3,10,4,15,15,9,5,4
Feirense - Torreense 4:1,Portugal. Segunda Liga,2023-05-26,GK,94,1,1.88,5,4,3,4,5,3,10,10,15,7,8
Academico Viseu - Feirense 2:1,Portugal. Segunda Liga,2023-05-20,GK,95,2,1.94,4,2,1,1,3,0,13,13,9,6,3
Feirense - Farense 1:2,Portugal. Segunda Liga,2023-04-29,GK,100,2,0.95,5,3,1,0,1,1,11,10,5,4,1
Torreense - Feirense 4:2,Portugal. Segunda Liga,2023-01-23,GK,97,4,1.58,6,2,2,0,2,1,9,9,5,2,3
Feirense - Academico Viseu 1:1,Portugal. Segunda Liga,2023-01-15,GK,98,1,1.39,4,3,2,0,8,4,6,6,18,5,13
Benfica II - Feirense 3:6,Portugal. Segunda Liga,2023-01-08,GK,93,3,2.19,9,6,5,2,8,6,11,11,8,6,2
Feirense - Tondela 1:1,Portugal. Segunda Liga,2022-12-23,GK,100,1,0.36,2,1,0,4,4,4,8,6,6,1,5
Feirense - Leixões 2:1,Portugal. Taça da Liga,2022-12-16,GK,98,1,0.96,4,3,1,2,9,8,6,6,12,7,5
Farense - Feirense 0:0,Portugal. Segunda Liga,2022-11-12,GK,95,0,0.64,4,4,1,5,1,1,10,9,13,4,9
Feirense - Nacional 1:1,Portugal. Segunda Liga,2022-11-06,GK,96,1,1.57,4,3,1,3,2,2,18,17,6,5,1
Porto II - Feirense 0:0,Portugal. Segunda Liga,2022-10-29,GK,99,0,0.1,2,2,0,5,5,3,13,12,18,9,9
