Match,Competition,Date,Position,Minutes played,Conceded goals,xCG,Shots against,Saves,Saves with reflexes,Exits,Long passes,Long passes accurate,Short passes,Short passes accurate,Goal kicks,Short goal kicks,Long goal kicks
Barito Putera - Persipura 0:4,Indonesia. Liga 1,2019-08-23,GK,94,4,2.79,7,3,2,3,2,0,5,5,10,3,7
PSM - Barito Putera 2:1,Indonesia. Liga 1,2019-08-14,GK,100,2,1.0,4,2,1,3,9,6,2,2,10,0,10
Barito Putera - PS TIRA 2:4,Indonesia. Liga 1,2019-08-09,GK,95,4,3.88,7,3,2,3,4,3,3,3,10,4,6
Barito Putera - Persib 1:0,Indonesia. Liga 1,2019-08-04,GK,97,0,0.31,2,2,1,4,9,6,2,2,10,1,9
PSS Sleman - Barito Putera 2:2,Indonesia. Liga 1,2019-07-27,GK,97,2,1.98,4,2,1,1,4,1,8,8,11,2,9
Barito Putera - Persela 0:0,Indonesia. Liga 1,2019-07-22,GK,97,0,0.02,1,1,0,2,3,0,6,5,8,6,2
Barito Putera - Bali United 1:0,Indonesia. Liga 1,2019-07-14,GK,96,0,0.76,1,1,1,2,7,3,1,0,6,2,4
Persebaya Surabaya - Barito Putera 2:2,Indonesia. Liga 1,2019-07-09,GK,94,2,1.68,6,4,3,3,3,3,6,6,19,4,15
Badak Lampung - Barito Putera 3:3,Indonesia. Liga 1,2019-07-05,GK,96,3,3.1,7,4,1,3,4,2,5,5,8,2,6
PSIS Semarang - Barito Putera 0:0,Indonesia. Liga 1,2019-06-30,GK,94,0,0.05,1,1,0,3,7,4,1,1,12,1,11
Persija - Barito Putera 3:0,Indonesia. Liga 1,2018-10-30,GK,96,3,2.87,7,4,1,1,2,2,6,6,10,2,8
Semen Padang - Barito Putera 1:2,Indonesia. Liga 1,2017-09-25,GK,94,1,1.56,5,4,2,2,3,1,2,1,8,1,7
