Match,Competition,Date,Position,Minutes played,Total actions,Total actions successful,Goals,Assists,Shots,Shots On Target,xG,Passes,Passes accurate,Long passes,Long passes accurate,Crosses,Crosses accurate,Dribbles,Dribbles successful,Duels,Duels won,Aerial duels,Aerial duels won,Interceptions,Losses,Losses own half,Recoveries,Recoveries opp. half,Yellow card,Red card
Persib - Barito Putera 0:0,Indonesia. Liga 1 19/20,24/11/2019,LCB,96,71,53,0,0,4,2,0.62,37,34,6,4,0,0,1,1,26,17,12,8,1,6,2,16,1,0,0
Persib - Persija 2:0,Indonesia. Liga 1 19/20,28/10/2019,RCB,95,41,21,0,0,0,0,0,21,15,8,3,0,0,2,2,13,5,4,2,5,4,2,5,0,0,0
Bhayangkara F.C. - Persib 0:0,Indonesia. Liga 1 19/20,23/10/2019,RCB,94,60,36,0,0,0,0,0,35,26,9,4,0,0,0,0,14,9,5,3,7,10,5,13,0,0,0
Madura United - Persib 2:1,Indonesia. Liga 1 19/20,5/10/2019,RCB,94,39,21,0,0,0,0,0,11,9,2,2,0,0,0,0,22,11,4,2,7,4,1,7,0,0,0
Persipura - Persib 1:3,Indonesia. Liga 1 19/20,23/9/2019,RCB,96,38,15,0,0,2,0,0.22,13,5,9,4,1,0,0,0,14,9,6,4,9,11,7,9,0,0,0
Persib - Semen Padang 1:1,Indonesia. Liga 1 19/20,18/9/2019,RCB,80,48,31,0,0,1,0,0.03,18,16,9,7,0,0,1,1,21,13,10,7,4,8,3,14,4,0,0
PS TIRA - Persib 1:1,Indonesia. Liga 1 19/20,14/9/2019,RCB,97,47,22,1,0,1,1,0.07,16,10,5,2,0,0,1,0,17,9,7,3,11,5,2,11,1,0,0
Persib - PSS Sleman 1:0,Indonesia. Liga 1 19/20,30/8/2019,RCB,96,60,37,0,0,1,0,0.03,30,20,8,2,0,0,1,1,20,13,8,6,5,11,3,13,4,10,0
ADO Den Haag - Utrecht 2:4,Netherlands. Eredivisie,4/8/2019,LCB,27,18,12,0,0,0,0,0,12,10,4,2,0,0,0,0,4,2,1,1,0,2,0,0,0,0,0
Emmen - Groningen 1:0,Netherlands. Eredivisie,15/5/2019,RCB,96,48,28,0,0,2,1,0.24,24,16,4,1,0,0,0,0,16,8,10,5,8,12,9,14,1,0,0
Willem II - Emmen 2:3,Netherlands. Eredivisie,12/5/2019,RCB,94,76,47,0,0,0,0,0,41,30,8,2,0,0,1,1,28,16,8,4,9,11,6,20,2,0,0
De Graafschap - Emmen 1:0,Netherlands. Eredivisie,23/4/2019,RCB,96,95,58,0,0,1,1,0.1,47,38,7,5,1,0,2,1,33,17,8,5,9,12,7,20,2,0,0
Emmen - Utrecht 2:0,Netherlands. Eredivisie,20/4/2019,RCB,95,43,26,0,0,0,0,0,18,14,6,2,0,0,0,0,14,10,6,4,3,5,3,8,1,27,0
NAC Breda - Emmen 1:1,Netherlands. Eredivisie,12/4/2019,RCB,98,58,39,0,0,0,0,0,28,24,9,6,0,0,0,0,19,11,9,4,11,6,4,19,1,0,0
Emmen - Heerenveen 2:0,Netherlands. Eredivisie,7/4/2019,RCB,96,54,40,0,0,0,0,0,37,32,10,7,0,0,0,0,9,5,5,2,4,8,4,14,1,0,0
Emmen - Ajax 2:5,Netherlands. Eredivisie,3/4/2019,RCB,94,47,26,0,0,1,0,0.18,30,21,6,4,0,0,0,0,9,5,3,1,8,8,3,8,0,50,0
PEC Zwolle - Emmen 3:0,Netherlands. Eredivisie,31/3/2019,RCB,94,71,48,0,0,1,0,0.02,41,39,6,5,0,0,0,0,15,8,6,3,7,7,6,7,0,0,0
Fortuna Sittard - Emmen 3:1,Netherlands. Eredivisie,15/3/2019,RCB,48,44,29,0,0,0,0,0,23,18,6,4,0,0,0,0,14,10,6,3,5,8,3,7,0,0,0
Feyenoord - Emmen 4:0,Netherlands. Eredivisie,3/3/2019,CB,24,14,10,0,0,0,0,0,7,6,1,0,0,0,1,0,5,4,0,0,1,1,0,2,0,0,0
Trabzonspor - ADO Den Haag 3:1,World. Club Friendlies,8/1/2019,RCB,28,29,20,0,0,0,0,0,18,17,4,3,0,0,0,0,7,3,0,0,3,2,0,1,0,0,0
ADO Den Haag - De Graafschap 0:0,Netherlands. Eredivisie,8/12/2018,RCB,96,123,82,0,0,1,0,0.17,84,68,15,6,0,0,0,0,23,12,7,5,8,20,3,18,5,0,0
Ajax - ADO Den Haag 5:1,Netherlands. Eredivisie,2/12/2018,"RCB, RCB3",95,54,30,0,0,0,0,0,23,18,3,2,0,0,0,0,15,9,6,5,15,11,6,11,1,0,0
PEC Zwolle - ADO Den Haag 2:3,Netherlands. Eredivisie,24/11/2018,RCB,96,50,34,1,0,1,1,0.07,29,18,10,4,0,0,0,0,14,12,3,3,7,7,3,18,1,0,0
ADO Den Haag - AZ 0:1,Netherlands. Eredivisie,11/11/2018,RCB,94,75,37,0,0,1,0,0.16,42,23,11,2,1,0,1,0,22,13,9,7,5,15,3,18,2,58,0
Vitesse - ADO Den Haag 1:1,Netherlands. Eredivisie,22/9/2018,RCB,96,54,27,0,0,0,0,0,22,13,6,1,0,0,0,0,14,11,8,6,13,13,5,11,2,0,0
ADO Den Haag - PSV 0:7,Netherlands. Eredivisie,15/9/2018,RCB,31,25,20,0,0,0,0,0,19,18,2,2,0,0,0,0,4,2,2,1,2,1,1,1,0,0,0
Excelsior - ADO Den Haag 2:4,Netherlands. Eredivisie,1/9/2018,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Heracles - ADO Den Haag 4:2,Netherlands. Eredivisie,18/8/2018,RCB,48,32,15,0,0,1,0,0.21,7,4,2,0,0,0,0,0,17,10,6,2,5,8,4,5,0,0,0
Heerenveen - ADO Den Haag 2:0,Netherlands. Eredivisie,17/4/2018,RB,22,12,5,0,0,0,0,0,7,3,2,0,0,0,0,0,5,2,3,2,0,5,1,3,1,0,0
ADO Den Haag - AZ 0:3,Netherlands. Eredivisie,31/3/2018,RCB,93,54,34,0,0,0,0,0,37,24,13,2,0,0,0,0,11,9,2,2,13,15,2,18,3,0,0
Feyenoord - ADO Den Haag 4:0,World. Club Friendlies,21/3/2018,RCB,92,84,63,0,0,0,0,0,56,50,7,3,0,0,0,0,18,11,4,2,7,10,6,9,2,0,0
Excelsior - ADO Den Haag 1:2,Netherlands. Eredivisie,16/3/2018,RCB,95,81,53,0,0,0,0,0,54,39,16,6,0,0,0,0,19,13,5,4,6,12,6,12,0,73,0
ADO Den Haag - NAC Breda 0:2,Netherlands. Eredivisie,10/3/2018,RCB,60,50,27,0,0,1,0,0.11,19,14,7,4,0,0,0,0,22,13,8,5,5,7,2,11,7,0,0
Sparta Rotterdam - ADO Den Haag 2:1,Netherlands. Eredivisie,4/3/2018,RCB,95,76,37,0,0,1,1,0.27,34,21,10,3,0,0,1,1,28,12,12,3,12,17,9,12,0,0,0
ADO Den Haag - Vitesse 1:0,Netherlands. Eredivisie,8/2/2018,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Heracles - ADO Den Haag 1:1,Netherlands. Eredivisie,3/2/2018,0,7,8,5,0,0,0,0,0,6,3,1,0,0,0,0,0,1,1,1,1,2,3,2,4,0,0,0
ADO Den Haag - PEC Zwolle 4:0,Netherlands. Eredivisie,22/12/2017,0,4,6,4,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
PSV - ADO Den Haag 3:0,Netherlands. Eredivisie,16/12/2017,RCB,94,67,37,0,0,1,1,0.13,43,28,13,6,0,0,0,0,16,8,4,2,8,19,9,8,2,34,0
Roda JC - MVV 1:0,Netherlands. Play-offs 1/2,28/5/2017,RCB,61,32,22,0,0,0,0,0,15,13,7,6,0,0,0,0,12,8,5,4,5,3,1,8,1,0,59
MVV - Roda JC 0:0,Netherlands. Play-offs 1/2,25/5/2017,RCB,95,72,50,0,0,1,0,0.19,38,32,9,6,0,0,2,2,23,18,8,7,8,8,5,12,2,0,0
MVV - RKC Waalwijk 1:1,Netherlands. Eerste Divisie,5/5/2017,RCB,47,40,26,0,0,0,0,0,24,18,3,1,0,0,0,0,12,7,5,1,2,5,2,8,0,0,47
Volendam - MVV 3:1,Netherlands. Eerste Divisie,28/4/2017,RCB,95,79,56,0,0,0,0,0,50,40,10,4,0,0,2,2,22,13,9,5,8,14,5,25,3,0,0
MVV - PSV II 2:2,Netherlands. Eerste Divisie,21/4/2017,RCB,93,58,36,0,0,0,0,0,28,23,4,2,0,0,0,0,20,12,4,2,8,9,6,13,1,0,0
De Graafschap - MVV 2:0,Netherlands. Eerste Divisie,17/4/2017,RCB,95,52,30,0,0,0,0,0,24,18,4,2,0,0,0,0,21,12,6,3,9,7,2,14,0,61,0
MVV - Emmen 2:2,Netherlands. Eerste Divisie,14/4/2017,"CB, RCB",94,81,56,0,0,1,0,0.08,51,43,9,5,0,0,0,0,20,12,5,3,3,9,3,13,0,0,0
Den Bosch - MVV 2:1,Netherlands. Eerste Divisie,7/4/2017,RCB,95,67,45,0,0,0,0,0,27,22,5,3,0,0,1,1,33,21,13,10,4,8,4,18,2,0,0
MVV - Fortuna Sittard 1:1,Netherlands. Eerste Divisie,2/4/2017,RCB,95,73,49,0,0,1,0,0.14,41,32,8,4,0,0,1,0,22,16,13,12,8,9,3,16,0,12,0
Telstar - MVV 1:1,Netherlands. Eerste Divisie,17/3/2017,RCB,93,76,48,0,0,0,0,0,43,35,6,4,0,0,0,0,20,8,3,0,9,7,0,9,1,0,0
MVV - Utrecht II 4:1,Netherlands. Eerste Divisie,13/3/2017,RCB,94,95,76,0,0,1,0,0.12,66,59,3,1,0,0,0,0,21,16,10,8,3,13,3,15,2,0,0
MVV - Almere City 2:2,Netherlands. Eerste Divisie,3/3/2017,RCB,73,80,58,0,0,0,0,0,58,49,10,4,0,0,0,0,15,7,5,1,1,8,1,12,2,70,0
Cambuur - MVV 4:0,Netherlands. Eerste Divisie,24/2/2017,RCB,92,82,50,0,0,2,0,0.1,46,38,13,9,0,0,1,1,19,11,2,2,12,15,9,11,1,0,0
MVV - Eindhoven 0:0,Netherlands. Eerste Divisie,19/2/2017,RCB,98,67,47,0,0,0,0,0,46,35,14,7,1,0,0,0,15,11,4,3,9,10,5,18,2,0,0
Ajax II - MVV 1:1,Netherlands. Eerste Divisie,14/2/2017,RCB,93,41,25,0,0,0,0,0,21,18,5,4,0,0,1,1,14,7,3,2,7,2,1,14,3,0,0
Oss - MVV 0:3,Netherlands. Eerste Divisie,6/2/2017,RCB,93,74,50,0,0,0,0,0,44,34,8,3,0,0,0,0,22,15,11,9,9,15,9,19,3,0,0
MVV - NAC Breda 1:1,Netherlands. Eerste Divisie,27/1/2017,RCB,94,76,53,0,0,0,0,0,47,41,4,0,0,0,1,0,20,11,6,5,3,10,6,16,1,0,0
VVV - MVV 2:1,Netherlands. Eerste Divisie,22/1/2017,RCB,93,86,54,0,0,2,0,0.24,56,43,15,9,0,0,1,0,19,11,6,4,3,11,6,22,1,35,0
MVV - Helmond Sport 2:0,Netherlands. Eerste Divisie,13/1/2017,RCB,94,98,74,0,0,2,0,0.07,58,54,8,7,0,0,0,0,28,17,14,12,1,10,4,21,3,0,0
PSV II - MVV 0:0,Netherlands. Eerste Divisie,19/12/2016,RCB,95,60,37,0,0,0,0,0,31,27,6,5,0,0,1,0,21,9,2,2,2,5,3,13,2,0,0
MVV - De Graafschap 2:0,Netherlands. Eerste Divisie,9/12/2016,RCB,94,59,33,0,0,0,0,0,30,24,3,2,0,0,0,0,18,8,8,4,13,7,3,10,0,0,0
RKC Waalwijk - MVV 2:0,Netherlands. Eerste Divisie,2/12/2016,RCB,88,71,50,0,0,1,1,0.04,37,28,13,8,0,0,1,0,21,15,9,7,6,10,5,21,4,67,0
Emmen - MVV 0:0,Netherlands. Eerste Divisie,28/11/2016,RCB,94,75,46,0,0,0,0,0,42,35,11,8,0,0,0,0,19,9,6,3,9,9,8,13,1,0,0
MVV - Den Bosch 3:0,Netherlands. Eerste Divisie,25/11/2016,RCB,92,112,95,0,0,1,0,0.18,85,83,4,4,0,0,0,0,19,12,10,6,7,3,1,18,1,34,0
Fortuna Sittard - MVV 2:3,Netherlands. Eerste Divisie,18/11/2016,RCB,96,69,42,0,0,0,0,0,40,32,9,6,0,0,0,0,19,9,4,2,7,12,5,19,1,0,0
MVV - Telstar 2:1,Netherlands. Eerste Divisie,4/11/2016,RCB,94,88,64,0,0,1,0,0.15,65,54,11,8,0,0,1,1,15,8,7,2,8,10,1,22,7,0,0
MVV - Volendam 1:2,Netherlands. Eerste Divisie,28/10/2016,RCB,95,66,40,0,0,0,0,0,41,29,9,5,1,1,1,0,19,9,9,2,17,12,4,18,3,0,0
Utrecht II - MVV 1:2,Netherlands. Eerste Divisie,21/10/2016,RCB,93,71,41,0,0,0,0,0,35,29,13,9,0,0,1,1,22,12,5,4,9,13,8,15,3,0,0
MVV - Dordrecht 2:1,Netherlands. Eerste Divisie,16/10/2016,RCB,98,68,44,0,0,1,0,0.19,42,35,10,5,0,0,0,0,17,8,4,2,6,9,4,15,3,0,0
MVV - Cambuur 2:1,Netherlands. Eerste Divisie,30/9/2016,RCB,94,68,46,0,0,0,0,0,42,30,6,2,1,0,1,0,17,13,3,3,9,15,5,19,1,0,0
Almere City - MVV 2:1,Netherlands. Eerste Divisie,23/9/2016,RCB,77,84,60,0,0,2,0,0.14,51,45,4,3,0,0,2,1,22,13,4,3,4,6,3,9,2,35,0
MVV - Ajax II 1:0,Netherlands. Eerste Divisie,16/9/2016,RCB,94,59,31,0,0,3,1,0.09,32,19,8,3,0,0,1,1,17,11,4,3,4,16,7,16,2,0,0
Eindhoven - MVV 1:1,Netherlands. Eerste Divisie,9/9/2016,RCB,94,49,30,0,0,0,0,0,20,16,2,1,0,0,0,0,18,12,2,1,5,5,2,14,2,0,0
Achilles ''''29 - MVV 2:3,Netherlands. Eerste Divisie,28/8/2016,RCB,97,56,31,1,0,2,1,0.21,24,13,9,4,0,0,0,0,19,12,8,6,9,10,7,14,2,0,0
MVV - Oss 3:0,Netherlands. Eerste Divisie,22/8/2016,RCB,86,59,36,0,0,1,0,0.04,24,19,2,2,1,0,0,0,21,10,7,4,5,9,7,14,1,0,0
NAC Breda - MVV 1:2,Netherlands. Eerste Divisie,19/8/2016,RCB,97,70,37,0,0,1,0,0.12,28,20,5,3,0,0,0,0,25,13,5,3,12,11,6,14,0,0,0
MVV - VVV 1:2,Netherlands. Eerste Divisie,12/8/2016,RCB,97,83,54,1,0,2,1,0.91,44,30,10,3,0,0,1,1,32,23,14,7,6,16,6,19,1,0,0
Helmond Sport - MVV 2:2,Netherlands. Eerste Divisie,5/8/2016,RCB,97,101,70,1,0,3,1,0.34,62,54,9,5,0,0,1,1,27,14,10,6,9,10,4,23,1,0,0
